FaceID,X,Y,Z,Pressure
10037,0.148999379475911,0.071520273844401,0.526780334472656,30510.29102
10038,0.148500345865885,0.0710560735066732,0.503227996826172,30559.89062
10039,0.148999379475911,0.071520273844401,0.512452657063802,30521.28711
10040,0.148500345865885,0.0710560735066732,0.488979339599609,30611.37695
10041,0.148999379475911,0.071520273844401,0.498127675374349,30556.5293
10042,0.148500345865885,0.0710560735066732,0.474728006998698,30639.29297
10043,0.148999379475911,0.071520273844401,0.483803344726563,30603.51172
10044,0.148500345865885,0.0710560735066732,0.460474680582682,30648.69141
10045,0.148999379475911,0.071520273844401,0.469474680582682,30635.83984
10046,0.148500345865885,0.0710560735066732,0.44622568766276,30642.34961
10047,0.148999379475911,0.071520273844401,0.455150014241536,30638.95703
10048,0.148500345865885,0.0710560735066732,0.431974680582682,30592.23633
10049,0.148999379475911,0.071520273844401,0.44082568359375,30630.00195
10050,0.148500345865885,0.0710560735066732,0.417723337809245,30499.54883
10051,0.148999379475911,0.071520273844401,0.426500010172526,30603.42969
10052,0.148500345865885,0.0710560735066732,0.403472330729167,30410.53516
10053,0.148999379475911,0.071520273844401,0.412173665364583,30536.59766
10054,0.148500345865885,0.0710560735066732,0.389221201578776,30354.82031
10055,0.148999379475911,0.071520273844401,0.397847330729167,30438.66211
10056,0.148500345865885,0.0710560735066732,0.374970275878906,30343.64258
10057,0.148999379475911,0.071520273844401,0.383520935058594,30348.16016
10058,0.148500345865885,0.0710560735066732,0.360719217936198,30374.7168
10059,0.148999379475911,0.071520273844401,0.369194549560547,30304.83984
10060,0.148500345865885,0.0710560735066732,0.346470011393229,30420.11719
10061,0.148999379475911,0.071520273844401,0.354869079589844,30320.69922
10062,0.148500345865885,0.0710560735066732,0.332218943277995,30419.73242
10063,0.148999379475911,0.071520273844401,0.340544545491536,30372.73047
10064,0.148500345865885,0.0710560735066732,0.317966929117839,30355.9043
10065,0.148999379475911,0.071520273844401,0.326216267903646,30390.36133
10066,0.148500345865885,0.0710560735066732,0.303715840657552,30266.29688
