FaceID,X,Y,Z,Heat Flux
346,0.0807401733398437,0.131355982462565,0.424163004557292,658264.919190644
347,0.0812279052734375,0.131035832722982,0.430840667724609,684363.337893916
348,0.0807156728108724,0.132582875569661,0.442539001464844,640764.163944665
349,0.0812034072875977,0.132260848999023,0.449138671875,652091.346932958
350,0.0806921081542969,0.133814488728841,0.460908671061198,604846.260933131
351,0.0811798756917318,0.133488698323568,0.46743300374349,614376.861354826
352,0.0806676432291667,0.135047983805339,0.479279337565104,556992.356209562
353,0.0811554107666016,0.134720311482747,0.485727345784505,572332.289806759
354,0.0806412760416667,0.136288065592448,0.497647013346354,514002.207369676
355,0.08112904103597,0.135956624348958,0.504019012451172,526737.24793109
356,0.0806149063110352,0.137530039469401,0.516013336181641,509908.033938787
357,0.0811055068969727,0.137195775349935,0.52231000773112,509908.033938787
358,0.0805913747151693,0.138774836222331,0.534378336588542,520094.209730329
359,0.0810810089111328,0.13843679300944,0.540600341796875,520094.209730329
360,0.0810649744669596,0.139264460245768,0.552742004394531,542153.753906811
361,0.0805593414306641,0.140437703450521,0.558812337239583,542153.753906811
362,0.0829905751546224,0.114651102701823,0.215509765625,1370584.55658665
363,0.0824821090698242,0.116090802510579,0.226165837605794,1395013.02558448
364,0.0829679768880208,0.115818669637044,0.233601638793945,365453.170885254
365,0.082460444132487,0.117262135823568,0.244332107543945,659588.534354383
366,0.0829463094075521,0.116986234029134,0.251691609700521,-145901.21322035
