FaceID,X,Y,Z,Heat Flux
508,0.086760707,0.119666972,0.378664276,1275039.456
509,0.087250338,0.119440989,0.385265869,1278384.921
510,0.086740939,0.120836446,0.396138336,1275163.611
511,0.087233406,0.120608579,0.40266334,1272237.902
512,0.086722107,0.12201062,0.413610341,1264868.663
513,0.087211741,0.121778046,0.420062347,1263799.173
514,0.086699509,0.123185733,0.431084015,1254386.565
515,0.087191043,0.122949392,0.437457682,1254315.945
516,0.086679777,0.124363673,0.448551676,1250517.566
517,0.087172211,0.124123566,0.454851013,1249186.703
518,0.086659976,0.125543493,0.466021016,1249552.985
519,0.087151474,0.125301501,0.472245015,1247406.607
520,0.086637372,0.126729909,0.483487671,1247544.834
521,0.08712984,0.126486036,0.489636332,1248741.289
522,0.086617607,0.127919146,0.500954997,1247430.612
523,0.087109108,0.12767056,0.507027323,1252053.249
524,0.086594976,0.129110265,0.518420003,1253310.951
525,0.087087443,0.128860743,0.524416341,1257918.267
526,0.086573341,0.130306096,0.535882019,1264439.682
527,0.087066739,0.13005186,0.541801676,1264439.682
528,0.087052605,0.130845627,0.553341675,1270736.202
529,0.086545105,0.131901164,0.559111674,1270736.202
530,0.088994209,0.102964938,0.164207672,1727389.26
531,0.08848671,0.104246437,0.173964569,1706938.14
532,0.088975375,0.104072238,0.181402135,-143638.7535
533,0.08846784,0.105359403,0.1912335,1173307.897
534,0.088957438,0.105183337,0.198593038,1116060.574
535,0.088448972,0.106477069,0.208497706,1216263.817
536,0.08893674,0.106297236,0.215780975,0
537,0.08842924,0.107596636,0.225761907,1226979.076
538,0.088917007,0.107414904,0.232971705,0
